key_id,tournament_id,tournament_name,team_id,team_name,team_code,count_matches,x_axis,y_axis,performance
485,WC-2014,2014 FIFA Men's World Cup,T-06,Belgium,BEL,5,22,3,quarter-finals
540,WC-2018,2018 FIFA Men's World Cup,T-06,Belgium,BEL,7,22,4,third-place match
596,WC-2022,2022 FIFA Men's World Cup,T-06,Belgium,BEL,3,22,1,group stage
92,WC-1962,1962 FIFA Men's World Cup,T-10,Bulgaria,BGR,3,23,1,group stage
108,WC-1966,1966 FIFA Men's World Cup,T-10,Bulgaria,BGR,3,23,1,group stage
124,WC-1970,1970 FIFA Men's World Cup,T-10,Bulgaria,BGR,3,23,1,group stage
141,WC-1974,1974 FIFA Men's World Cup,T-10,Bulgaria,BGR,3,23,1,group stage
198,WC-1986,1986 FIFA Men's World Cup,T-10,Bulgaria,BGR,4,23,2,round of 16
258,WC-1994,1994 FIFA Men's World Cup,T-10,Bulgaria,BGR,7,23,4,third-place match
294,WC-1998,1998 FIFA Men's World Cup,T-10,Bulgaria,BGR,3,23,1,group stage
5,WC-1930,1930 FIFA Men's World Cup,T-13,Chile,CHL,3,6,1,group stage
47,WC-1950,1950 FIFA Men's World Cup,T-13,Chile,CHL,3,6,1,group stage
93,WC-1962,1962 FIFA Men's World Cup,T-13,Chile,CHL,6,6,4,third-place match
109,WC-1966,1966 FIFA Men's World Cup,T-13,Chile,CHL,3,6,1,group stage
142,WC-1974,1974 FIFA Men's World Cup,T-13,Chile,CHL,3,6,1,group stage
176,WC-1982,1982 FIFA Men's World Cup,T-13,Chile,CHL,3,6,1,group stage
296,WC-1998,1998 FIFA Men's World Cup,T-13,Chile,CHL,4,6,2,round of 16
439,WC-2010,2010 FIFA Men's World Cup,T-13,Chile,CHL,4,6,2,round of 16
489,WC-2014,2014 FIFA Men's World Cup,T-13,Chile,CHL,4,6,2,round of 16
575,WC-2019,2019 FIFA Women's World Cup,T-13,Chile,CHL,3,6,1,group stage
68,WC-1954,1954 FIFA Men's World Cup,T-71,South Korea,KOR,2,11,1,group stage
